
Symbol table '.dynsym' contains 2746 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
   374: 000b97d0   444 FUNC    GLOBAL DEFAULT    8 __bt_delete
   375: 0004ef90    71 FUNC    GLOBAL DEFAULT    8 setkey
   376: 0004c5f0    67 FUNC    GLOBAL DEFAULT    8 endfsent
   377: 00027d80    56 FUNC    GLOBAL DEFAULT    8 getc_unlocked
   378: 000c4980   230 FUNC    GLOBAL DEFAULT    8 mpool_open
   379: 0007f55c     0 FUNC    GLOBAL DEFAULT    8 __sys_recvmsg
   380: 00085060    45 FUNC    GLOBAL DEFAULT    8 hes_free
   381: 0007adb0    45 FUNC    GLOBAL DEFAULT    8 getgrgid
   382: 0009bcb0   459 FUNC    GLOBAL DEFAULT    8 __inet_nsap_addr
   383: 00063750   324 FUNC    GLOBAL DEFAULT    8 clnt_spcreateerror
   384: 000432c0   319 FUNC    GLOBAL DEFAULT    8 times
   385: 000a780c     0 FUNC    GLOBAL DEFAULT    8 __sys_nanosleep
   386: 000dbac4     4 OBJECT  GLOBAL DEFAULT   18 _thread_autoinit[...]
   387: 00036a70    62 FUNC    GLOBAL DEFAULT    8 inet6_rthdr_init
   388: 000468a0    61 FUNC    GLOBAL DEFAULT    8 nrand48
   389: 000d03c0    64 OBJECT  GLOBAL DEFAULT   10 _nsyysindex
   390: 00085a10   775 FUNC    GLOBAL DEFAULT    8 strtoimax
   391: 00050d80     0 FUNC    GLOBAL DEFAULT    8 __sys_setegid
   392: 000a2b00     5 FUNC    WEAK   DEFAULT    8 _rtld_error
   393: 0003c8a0    92 FUNC    GLOBAL DEFAULT    8 getprotobynumber
   394: 000722f0   162 FUNC    GLOBAL DEFAULT    8 authunix_create_[...]
   395: 00063be0    58 FUNC    GLOBAL DEFAULT    8 xdr_domainname
   396: 00063700    65 FUNC    GLOBAL DEFAULT    8 clnt_perrno
   397: 00051380     0 FUNC    WEAK   DEFAULT    8 _mount
   398: 000b7ef0   224 FUNC    GLOBAL DEFAULT    8 getenv
   399: 000461a0   211 FUNC    GLOBAL DEFAULT    8 __pselect
   400: 000c79a0    48 FUNC    WEAK   DEFAULT    8 _pthread_cond_init
   401: 000c5970   367 FUNC    GLOBAL DEFAULT    8 __diff_D2A
   402: 00040120    79 FUNC    GLOBAL DEFAULT    8 iswcntrl
   403: 0005e150     0 FUNC    GLOBAL DEFAULT    8 wcslen
   404: 0003b090   110 FUNC    GLOBAL DEFAULT    8 __nss_compat_endgrent
   405: 00051000     0 FUNC    WEAK   DEFAULT    8 fchmod
   406: 0003bce0    70 FUNC    GLOBAL DEFAULT    8 inet6_opt_get_val
   407: 000502c0     0 FUNC    WEAK   DEFAULT    8 _extattr_set_fd
   408: 000ebecc     4 OBJECT  GLOBAL DEFAULT   18 _nsyynerrs
   409: 0005e008     0 FUNC    GLOBAL DEFAULT    8 __sys_sysarch
   410: 00050940     0 FUNC    GLOBAL DEFAULT    8 __sys_nlstat
   411: 000403e0    79 FUNC    GLOBAL DEFAULT    8 iswpunct
   412: 00050040     0 FUNC    WEAK   DEFAULT    8 _uuidgen
   413: 0004fcc0     0 FUNC    WEAK   DEFAULT    8 _thr_create
   414: 0004ff40     0 FUNC    GLOBAL DEFAULT    8 __sys_ksem_wait
   415: 000eb7ec     4 OBJECT  GLOBAL DEFAULT   18 errno
   416: 0004fa40    80 FUNC    GLOBAL DEFAULT    8 dbm_store
   417: 000b2500    64 FUNC    GLOBAL DEFAULT    8 __srget
   418: 00082270  5587 FUNC    GLOBAL DEFAULT    8 __svfscanf
   419: 000876b0    52 FUNC    GLOBAL DEFAULT    8 strtold
   420: 000507a0     0 FUNC    GLOBAL DEFAULT    8 __sys_getsid
   421: 00072cbc     0 FUNC    WEAK   DEFAULT    8 getegid
   422: 00040740    79 FUNC    GLOBAL DEFAULT    8 isblank
   423: 000d4760     0 NOTYPE  GLOBAL DEFAULT   11 .curbrk
   424: 00028340    59 FUNC    GLOBAL DEFAULT    8 setlinebuf
   425: 000511e0     0 FUNC    GLOBAL DEFAULT    8 __sys_chroot
   426: 00050aa0     0 FUNC    GLOBAL DEFAULT    8 __sys_clock_getres
   427: 00050320     0 FUNC    GLOBAL DEFAULT    8 __sys_aio_waitco[...]
   428: 000a6f60   101 FUNC    GLOBAL DEFAULT    8 _map_v4v6_address
   429: 00051120     0 FUNC    GLOBAL DEFAULT    8 __sys_getpgrp
   430: 000510a0     0 FUNC    WEAK   DEFAULT    8 setpriority
   431: 000242e4     0 FUNC    GLOBAL DEFAULT    8 labs
   432: 0003e5d0   729 FUNC    GLOBAL DEFAULT    8 wcstoll
   433: 0005dfe8     0 FUNC    WEAK   DEFAULT    8 __getcwd
   434: 00051080     0 FUNC    WEAK   DEFAULT    8 getpriority
   435: 000508e0     0 FUNC    GLOBAL DEFAULT    8 __sys_modnext
   436: 000ebed0     4 OBJECT  GLOBAL DEFAULT   18 _nsyysslim
   437: 00040060    79 FUNC    GLOBAL DEFAULT    8 iswalpha
   438: 0004fc00     0 FUNC    GLOBAL DEFAULT    8 __sys_jail_attach
   439: 000286b0   264 FUNC    GLOBAL DEFAULT    8 gets
   440: 0009b460   540 FUNC    GLOBAL DEFAULT    8 __ns_parserr
   441: 000400d0    79 FUNC    GLOBAL DEFAULT    8 iswblank
   442: 00063af4     0 FUNC    GLOBAL DEFAULT    8 __sys_dup2
   443: 0005df88     0 FUNC    WEAK   DEFAULT    8 ___acl_aclcheck_link
   444: 00050080     0 FUNC    GLOBAL DEFAULT    8 __sys_kenv
   445: 000a74a0    53 FUNC    GLOBAL DEFAULT    8 __inet_addr
   446: 000b8950    29 FUNC    GLOBAL DEFAULT    8 __log2
   447: 00080590   237 FUNC    GLOBAL DEFAULT    8 xdr_desargs
   448: 00050300     0 FUNC    WEAK   DEFAULT    8 getresuid
   449: 000a2f70    83 FUNC    GLOBAL DEFAULT    8 bsearch
   450: 00050de0     0 FUNC    WEAK   DEFAULT    8 _shmsys
   451: 000a6090    78 FUNC    GLOBAL DEFAULT    8 __res_ownok
   452: 000a7750    85 FUNC    GLOBAL DEFAULT    8 usleep
   453: 0003b440   110 FUNC    GLOBAL DEFAULT    8 __nss_compat_endpwent
   454: 00050620     0 FUNC    GLOBAL DEFAULT    8 __sys_sched_setparam
   455: 0003cfd0   143 FUNC    GLOBAL DEFAULT    8 eui64_ntoa
   456: 000335b0    42 FUNC    GLOBAL DEFAULT    8 mac_set_link
   457: 000369dc     0 FUNC    GLOBAL DEFAULT    8 __ntohs
   458: 00064160    93 FUNC    GLOBAL DEFAULT    8 xdr_ypresp_xfr
   459: 00084f60   112 FUNC    GLOBAL DEFAULT    8 hes_to_bind
   460: 0004e1d0   135 FUNC    GLOBAL DEFAULT    8 __fmtcheck
   461: 0004ebf0   194 FUNC    GLOBAL DEFAULT    8 devname_r
   462: 00036c10    78 FUNC    GLOBAL DEFAULT    8 inet6_rthdr_getflags
   463: 000c71c0    90 FUNC    GLOBAL DEFAULT    8 _flockfile
   464: 00050160     0 FUNC    WEAK   DEFAULT    8 _kse_release
   465: 00072940   838 FUNC    GLOBAL DEFAULT    8 __xuname
   466: 00065200    92 FUNC    GLOBAL DEFAULT    8 getnetname
   467: 00050b20     0 FUNC    WEAK   DEFAULT    8 _shmdt
   468: 00033ea0    69 FUNC    GLOBAL DEFAULT    8 mac_free
   469: 000509e0     0 FUNC    GLOBAL DEFAULT    8 __sys_netbsd_lchown
   470: 0005e048     0 FUNC    WEAK   DEFAULT    8 execve
   471: 0003c810   133 FUNC    GLOBAL DEFAULT    8 getprotobyname
   472: 000a6550   752 FUNC    GLOBAL DEFAULT    8 __ns_name_pton
   473: 00087cf0   114 FUNC    GLOBAL DEFAULT    8 xdr_u_int16_t
   474: 00050a60     0 FUNC    GLOBAL DEFAULT    8 __sys_rfork
   475: 00050660     0 FUNC    WEAK   DEFAULT    8 _mlockall
   476: 000852d0    66 FUNC    GLOBAL DEFAULT    8 __collate_range_cmp
   477: 00050c20     0 FUNC    WEAK   DEFAULT    8 semget
   478: 000279b0   214 FUNC    GLOBAL DEFAULT    8 vsscanf
   479: 000ad810   602 FUNC    GLOBAL DEFAULT    8 __monetary_load_[...]
   480: 00087c70   114 FUNC    GLOBAL DEFAULT    8 xdr_int16_t
   481: 000b87d0   378 FUNC    GLOBAL DEFAULT    8 arc4random
   482: 00050340     0 FUNC    GLOBAL DEFAULT    8 __sys_extattr_de[...]
   483: 000af3c0   126 FUNC    GLOBAL DEFAULT    8 getpagesize
   484: 000c6550     0 FUNC    WEAK   DEFAULT    8 getpid
   485: 0003b4d0    54 FUNC    GLOBAL DEFAULT    8 inet6_option_init
   486: 0006f070   177 FUNC    GLOBAL DEFAULT    8 xdr_rpcb_entry_l[...]
   487: 00088510    42 FUNC    GLOBAL DEFAULT    8 xdr_u_hyper
   488: 000a780c     0 FUNC    WEAK   DEFAULT    8 _nanosleep
   489: 00050280     0 FUNC    WEAK   DEFAULT    8 extattr_delete_fd
   490: 00033fc0   194 FUNC    GLOBAL DEFAULT    8 mac_prepare
   491: 00070e30   154 FUNC    GLOBAL DEFAULT    8 __getpublickey_real
   492: 000ae6d0  1905 FUNC    GLOBAL DEFAULT    8 qsort
   493: 00051020     0 FUNC    WEAK   DEFAULT    8 fchown
   494: 0001dec0    33 FUNC    GLOBAL DEFAULT    8 wcsrchr
   495: 0009cc00  1403 FUNC    GLOBAL DEFAULT    8 _nsyylex
   496: 000ebed4     4 OBJECT  GLOBAL DEFAULT   18 _nsyyss
   497: 000a782c     0 FUNC    WEAK   DEFAULT    8 _sendto
   498: 00050de0     0 FUNC    GLOBAL DEFAULT    8 __sys_shmsys
   499: 00026380    73 FUNC    GLOBAL DEFAULT    8 truncate
   500: 000c2990   101 FUNC    GLOBAL DEFAULT    8 __fpclassifyl
   501: 0007e6d0   109 FUNC    GLOBAL DEFAULT    8 fscanf
   502: 000ba924     0 FUNC    GLOBAL DEFAULT    8 __sys_open
   503: 00071470   130 FUNC    GLOBAL DEFAULT    8 key_decryptsession
   504: 0004fae4     0 FUNC    WEAK   DEFAULT    8 _getlogin
   505: 000a5cf0   368 FUNC    GLOBAL DEFAULT    8 fgets
   506: 0004eaa0   330 FUNC    GLOBAL DEFAULT    8 dirname
   507: 00050cc0     0 FUNC    GLOBAL DEFAULT    8 __sys_munlock
   508: 0005dfa8     0 FUNC    WEAK   DEFAULT    8 __acl_aclcheck_fd
   509: 00050a80     0 FUNC    GLOBAL DEFAULT    8 __sys_minherit
   510: 00027960    54 FUNC    GLOBAL DEFAULT    8 vwprintf
   511: 0009e3e0   418 FUNC    GLOBAL DEFAULT    8 getnetent
   512: 0006ed90    88 FUNC    GLOBAL DEFAULT    8 rpc_control
   513: 00040570    55 FUNC    GLOBAL DEFAULT    8 iswxdigit
   514: 0009db20   161 FUNC    GLOBAL DEFAULT    8 _nsyy_scan_bytes
   515: 000c7b50    41 FUNC    WEAK   DEFAULT    8 pthread_key_delete
   516: 0003b7c0   234 FUNC    GLOBAL DEFAULT    8 inet6_option_find
   517: 000e0120     4 OBJECT  GLOBAL DEFAULT   18 _nsyyin
   518: 00034e50    97 FUNC    GLOBAL DEFAULT    8 acl_get_link_np
   519: 0004f9b0    70 FUNC    GLOBAL DEFAULT    8 dbm_nextkey
   520: 000226c0   209 FUNC    GLOBAL DEFAULT    8 hcreate
   521: 000711b0    89 FUNC    GLOBAL DEFAULT    8 key_setsecret
   522: 000416e4     0 FUNC    GLOBAL DEFAULT    8 ___longjmp
   523: 00051320     0 FUNC    GLOBAL DEFAULT    8 __sys_fchflags
   524: 000a8e90   261 FUNC    GLOBAL DEFAULT    8 _UTF8_wcrtomb
   525: 000715b0   111 FUNC    GLOBAL DEFAULT    8 key_get_conv
   526: 0009bcb0   459 FUNC    WEAK   DEFAULT    8 inet_nsap_addr
   527: 000d5a00    16 OBJECT  GLOBAL DEFAULT   11 _res_sectioncodes
   528: 000b1f00   109 FUNC    GLOBAL DEFAULT    8 getc
   529: 00073bc0   410 FUNC    GLOBAL DEFAULT    8 clnt_create_timed
   530: 000404d0    79 FUNC    GLOBAL DEFAULT    8 iswspecial
   531: 00051400     0 FUNC    WEAK   DEFAULT    8 fchdir
   532: 000d5aa4     4 OBJECT  GLOBAL DEFAULT   11 _nsyylineno
   533: 00050b00     0 FUNC    WEAK   DEFAULT    8 _shmget
   534: 00090a60   786 FUNC    WEAK   DEFAULT    8 res_mkquery
   535: 00088e60   129 FUNC    GLOBAL DEFAULT    8 __ratio_D2A
   536: 00050b80     0 FUNC    WEAK   DEFAULT    8 msgrcv
   537: 000aa9c0   280 FUNC    GLOBAL DEFAULT    8 __mbsnrtowcs_std
   538: 00036d10    67 FUNC    GLOBAL DEFAULT    8 inet6_rth_add
   539: 0006bc80    76 FUNC    GLOBAL DEFAULT    8 __rpc_broadenable
   540: 00050b60     0 FUNC    WEAK   DEFAULT    8 shmat
   541: 00050700     0 FUNC    WEAK   DEFAULT    8 aio_cancel
   542: 000b10c0   291 FUNC    GLOBAL DEFAULT    8 __rec_get
   543: 000341b0    45 FUNC    GLOBAL DEFAULT    8 mac_prepare_proc[...]
   544: 0008550c     0 FUNC    WEAK   DEFAULT    8 _getsockopt
   545: 000c8484     0 FUNC    GLOBAL DEFAULT    8 memcpy
   546: 000795b0    65 FUNC    GLOBAL DEFAULT    8 __pw_parse_entry
   547: 000409b0    79 FUNC    GLOBAL DEFAULT    8 isphonogram
   548: 000662cc     0 FUNC    WEAK   DEFAULT    8 setitimer
   549: 000a2c9c     0 FUNC    WEAK   DEFAULT    8 _socket
   550: 000641c0   109 FUNC    GLOBAL DEFAULT    8 xdr_ypmaplist
   551: 000a8cf0   415 FUNC    GLOBAL DEFAULT    8 _UTF8_mbsnrtowcs
   552: 0006b020   363 FUNC    GLOBAL DEFAULT    8 pmap_getport
   553: 00090870   493 FUNC    GLOBAL DEFAULT    8 setvbuf
   554: 000ab7c0   320 FUNC    GLOBAL DEFAULT    8 _EUC_wcrtomb
   555: 00050760     0 FUNC    GLOBAL DEFAULT    8 __sys_setresgid
   556: 0006b4e0   411 FUNC    GLOBAL DEFAULT    8 clnt_raw_create
   557: 000ca848     8 OBJECT  GLOBAL DEFAULT   10 __infinity
   558: 0005d850   161 FUNC    GLOBAL DEFAULT    8 execl
   559: 00045810    93 FUNC    GLOBAL DEFAULT    8 seekdir
   560: 000aee80  1340 FUNC    GLOBAL DEFAULT    8 __opendir2
   561: 000eb8ac     4 OBJECT  GLOBAL DEFAULT   18 _use_only_yp
   562: 00033e60    50 FUNC    GLOBAL DEFAULT    8 mac_reload
   563: 00084fd0   112 FUNC    GLOBAL DEFAULT    8 hes_resolve
   564: 0008ca10    80 FUNC    GLOBAL DEFAULT    8 getipnodebyname
   565: 00084380   717 FUNC    GLOBAL DEFAULT    8 hesiod_to_bind
   566: 00050540     0 FUNC    WEAK   DEFAULT    8 sched_rr_get_interval
   567: 000b4360   141 FUNC    GLOBAL DEFAULT    8 __find_last_page
   568: 0006edf0   189 FUNC    GLOBAL DEFAULT    8 xdr_rpcb
   569: 000c8418     0 FUNC    GLOBAL DEFAULT    8 __sys_fstat
   570: 00047a30   764 FUNC    GLOBAL DEFAULT    8 glob
   571: 0006e520   142 FUNC    GLOBAL DEFAULT    8 svc_sendreply
   572: 00063ba0    50 FUNC    GLOBAL DEFAULT    8 xdr_ypxfrstat
   573: 00063950   336 FUNC    GLOBAL DEFAULT    8 perror
   574: 000c7df0    41 FUNC    WEAK   DEFAULT    8 pthread_mutexatt[...]
   575: 000c2070   264 FUNC    GLOBAL DEFAULT    8 __ldtoa
   576: 00066180    76 FUNC    GLOBAL DEFAULT    8 _rpc_dtablesize
   577: 000d6e90     4 OBJECT  GLOBAL DEFAULT   11 __stderrp
   578: 000713e0   130 FUNC    GLOBAL DEFAULT    8 key_encryptsession
   579: 00033670    42 FUNC    GLOBAL DEFAULT    8 mac_get_link
   580: 000dd190     4 OBJECT  GLOBAL DEFAULT   18 dname_lock
   581: 00050800     0 FUNC    WEAK   DEFAULT    8 _kldnext
   582: 00024194     0 FUNC    GLOBAL DEFAULT    8 swab
   583: 000501c0     0 FUNC    WEAK   DEFAULT    8 kse_wakeup
   584: 0004f7b0    51 FUNC    WEAK   DEFAULT    8 creat
   585: 000642a0    50 FUNC    GLOBAL DEFAULT    8 xdr_yppush_status
   586: 00040200    79 FUNC    GLOBAL DEFAULT    8 iswhexnumber
   587: 0005f7bc     0 FUNC    WEAK   DEFAULT    8 readlink
   588: 00075df0   623 FUNC    GLOBAL DEFAULT    8 bindresvport_sa
   589: 000c8de8     0 FUNC    WEAK   DEFAULT    8 _select
   590: 0009f030   475 FUNC    GLOBAL DEFAULT    8 __inet_network
   591: 000797e0   101 FUNC    GLOBAL DEFAULT    8 getnetgrent
   592: 0009ef60   205 FUNC    GLOBAL DEFAULT    8 puts
   593: 00050ac0     0 FUNC    WEAK   DEFAULT    8 clock_settime
   594: 00035080   120 FUNC    GLOBAL DEFAULT    8 acl_get_qualifier
   595: 000c67e0   296 FUNC    GLOBAL DEFAULT    8 __cxa_finalize
   596: 000510a0     0 FUNC    WEAK   DEFAULT    8 _setpriority
   597: 0003f350    60 FUNC    GLOBAL DEFAULT    8 __tolower
   598: 000c4d40    35 FUNC    GLOBAL DEFAULT    8 mpool_put
   599: 000887a0    43 FUNC    GLOBAL DEFAULT    8 errx
   600: 00063af4     0 FUNC    WEAK   DEFAULT    8 dup2
   601: 0005f77c     0 FUNC    WEAK   DEFAULT    8 utrace
   602: 00040910    79 FUNC    GLOBAL DEFAULT    8 islower
   603: 000aaae0    70 FUNC    GLOBAL DEFAULT    8 mbrtowc
   604: 00036a00    62 FUNC    GLOBAL DEFAULT    8 sockatmark
   605: 000c5ae0   293 FUNC    GLOBAL DEFAULT    8 __b2d_D2A
   606: 00045230   223 FUNC    WEAK   DEFAULT    8 sem_destroy
   607: 000c8c40   146 FUNC    GLOBAL DEFAULT    8 tcflush
   608: 0005d900   155 FUNC    GLOBAL DEFAULT    8 execle
   609: 00051240     0 FUNC    WEAK   DEFAULT    8 _revoke
   610: 00050080     0 FUNC    WEAK   DEFAULT    8 kenv
   611: 0007c630   148 FUNC    GLOBAL DEFAULT    8 des_crypt_1
   612: 00063c20    58 FUNC    GLOBAL DEFAULT    8 xdr_mapname
   613: 0004fb40     0 FUNC    GLOBAL DEFAULT    8 __sys_thr_suspend
   614: 00097930    57 FUNC    GLOBAL DEFAULT    8 __p_cdname
   615: 00051140     0 FUNC    WEAK   DEFAULT    8 _setgroups
   616: 0005d600   277 FUNC    GLOBAL DEFAULT    8 cgetustr
   617: 0006db30    83 FUNC    GLOBAL DEFAULT    8 __rpc_get_local_uid
   618: 000c2930    84 FUNC    GLOBAL DEFAULT    8 __fpclassifyd
   619: 0005fd80  5758 FUNC    GLOBAL DEFAULT    8 __strtodg
   620: 00045e60    90 FUNC    GLOBAL DEFAULT    8 getpass
   621: 00040c30    60 FUNC    GLOBAL DEFAULT    8 tolower
   622: 0005f7fc     0 FUNC    WEAK   DEFAULT    8 getuid
   623: 00050a40     0 FUNC    WEAK   DEFAULT    8 _lchown
   624: 000502e0     0 FUNC    GLOBAL DEFAULT    8 __sys_getresgid
   625: 0009eb40   606 FUNC    GLOBAL DEFAULT    8 _dns_getnetbyaddr
   626: 000b0d60   110 FUNC    GLOBAL DEFAULT    8 __rec_fd
   627: 0006f290   113 FUNC    GLOBAL DEFAULT    8 xdr_rpcb_rmtcallres
   628: 00080eb0    93 FUNC    GLOBAL DEFAULT    8 __rpcgettp
   629: 00050e40     0 FUNC    WEAK   DEFAULT    8 rtprio
   630: 00040630    67 FUNC    GLOBAL DEFAULT    8 digittoint
   631: 000c8b60   156 FUNC    GLOBAL DEFAULT    8 tcsendbreak
   632: 000c8370    58 FUNC    WEAK   DEFAULT    8 _pthread_sigmask
   633: 00047920    54 FUNC    GLOBAL DEFAULT    8 __isinf
   634: 000458f0    60 FUNC    GLOBAL DEFAULT    8 rewinddir
   635: 00080b30   224 FUNC    GLOBAL DEFAULT    8 __rpc_setconf
   636: 0004fee0     0 FUNC    WEAK   DEFAULT    8 _ksem_open
   637: 000402a0    79 FUNC    GLOBAL DEFAULT    8 iswlower
   638: 00050420     0 FUNC    WEAK   DEFAULT    8 __acl_get_fd
   639: 00045080   110 FUNC    GLOBAL DEFAULT    8 semctl
   640: 0001efb0   536 FUNC    WEAK   DEFAULT    8 system
   641: 00059540    93 FUNC    GLOBAL DEFAULT    8 feof
   642: 00050420     0 FUNC    GLOBAL DEFAULT    8 __sys___acl_get_fd
   643: 00029030   413 FUNC    GLOBAL DEFAULT    8 fgetws
   644: 0001def0    60 FUNC    GLOBAL DEFAULT    8 wcspbrk
   645: 00050f40     0 FUNC    WEAK   DEFAULT    8 _rmdir
   646: 0009eda0   344 FUNC    GLOBAL DEFAULT    8 _dns_getnetbyname
   647: 0003e8b0   494 FUNC    GLOBAL DEFAULT    8 wcstol
   648: 00068a30    29 FUNC    GLOBAL DEFAULT    8 svcraw_create
   649: 00090450   440 FUNC    GLOBAL DEFAULT    8 __res_querydomain
   650: 0005e028     0 FUNC    GLOBAL DEFAULT    8 __sys_socketpair
   651: 0005f5f0    53 FUNC    GLOBAL DEFAULT    8 malloc
   652: 00025770    68 FUNC    GLOBAL DEFAULT    8 xdr_rpcbs_addrli[...]
   653: 0004a3f0   115 FUNC    GLOBAL DEFAULT    8 getbootfile
   654: 00028400   100 FUNC    GLOBAL DEFAULT    8 remove
   655: 000c47c0   128 FUNC    GLOBAL DEFAULT    8 __bt_new
   656: 0005a5c0   426 FUNC    GLOBAL DEFAULT    8 link_addr
   657: 000c7830    51 FUNC    GLOBAL DEFAULT    8 isatty
   658: 00050ac0     0 FUNC    GLOBAL DEFAULT    8 __sys_clock_settime
   659: 000c8ab0    11 FUNC    GLOBAL DEFAULT    8 cfgetispeed
   660: 000500e0     0 FUNC    GLOBAL DEFAULT    8 __sys___mac_get_file
   661: 00050ec0     0 FUNC    WEAK   DEFAULT    8 _quotactl
   662: 0004f030   255 FUNC    GLOBAL DEFAULT    8 confstr
   663: 000c8418     0 FUNC    WEAK   DEFAULT    8 _fstat
   664: 00081740    51 FUNC    GLOBAL DEFAULT    8 __rpc_socktype2seman
   665: 00040480    79 FUNC    GLOBAL DEFAULT    8 iswspace
   666: 00097280    50 FUNC    GLOBAL DEFAULT    8 __fp_query
   667: 000ebf04     4 OBJECT  GLOBAL DEFAULT   18 __collate_substi[...]
   668: 000767a0    76 FUNC    GLOBAL DEFAULT    8 endpwent
   669: 00041430     0 FUNC    WEAK   DEFAULT    8 siglongjmp
   670: 0004fe40     0 FUNC    GLOBAL DEFAULT    8 __sys___mac_get_link
   671: 00068930    59 FUNC    GLOBAL DEFAULT    8 svctcp_create
   672: 0004fec0     0 FUNC    WEAK   DEFAULT    8 _ksem_unlink
   673: 00050980     0 FUNC    GLOBAL DEFAULT    8 __sys_nstat
   674: 00045930  1318 FUNC    GLOBAL DEFAULT    8 readpassphrase
   675: 000dd16c     4 OBJECT  GLOBAL DEFAULT   18 svc_fd_lock
   676: 00092350    46 FUNC    GLOBAL DEFAULT    8 ___res
   677: 0008a2c0   126 FUNC    WEAK   DEFAULT    8 sleep
   678: 000c6530     0 FUNC    GLOBAL DEFAULT    8 __sys_kill
   679: 000eb3a0     4 OBJECT  GLOBAL DEFAULT   18 optarg
   680: 000ba8a4     0 FUNC    GLOBAL DEFAULT    8 __sys_lstat
   681: 000dd1bc     4 OBJECT  GLOBAL DEFAULT   18 xprtlist_lock
   682: 000505e0     0 FUNC    WEAK   DEFAULT    8 sched_setscheduler
   683: 0004f590    43 FUNC    GLOBAL DEFAULT    8 setruid
   684: 00050220     0 FUNC    WEAK   DEFAULT    8 eaccess
   685: 000df814     4 OBJECT  GLOBAL DEFAULT   18 __getaddrinfo_th[...]
   686: 000c7dc0    41 FUNC    WEAK   DEFAULT    8 _pthread_mutex_unlock
   687: 0007f53c     0 FUNC    GLOBAL DEFAULT    8 __sys_sendmsg
   688: 0005bbd0   403 FUNC    GLOBAL DEFAULT    8 btowc
   689: 00050460     0 FUNC    WEAK   DEFAULT    8 __acl_get_file
   690: 0004ff20     0 FUNC    GLOBAL DEFAULT    8 __sys_ksem_trywait
   691: 0005e1a0    30 FUNC    GLOBAL DEFAULT    8 ldexp
   692: 00050060     0 FUNC    GLOBAL DEFAULT    8 __sys_lchflags
   693: 000c5380   277 FUNC    GLOBAL DEFAULT    8 __multadd_D2A
   694: 00086e90   526 FUNC    GLOBAL DEFAULT    8 __hexnan_D2A
   695: 0004fc20     0 FUNC    WEAK   DEFAULT    8 __umtx_unlock
   696: 00053070   232 FUNC    GLOBAL DEFAULT    8 vsnprintf
   697: 00051480   775 FUNC    GLOBAL DEFAULT    8 strtoll
   698: 000510e0     0 FUNC    GLOBAL DEFAULT    8 __sys_swapon
   699: 000502a0     0 FUNC    WEAK   DEFAULT    8 _extattr_get_fd
   700: 000735a0   146 FUNC    GLOBAL DEFAULT    8 xdr_unixcred
   701: 0008c65c     0 FUNC    GLOBAL DEFAULT    8 __sys_kqueue
   702: 00068cd0   169 FUNC    GLOBAL DEFAULT    8 authdes_create
   703: 0004f7f0   209 FUNC    GLOBAL DEFAULT    8 dbm_open
   704: 000a9130    86 FUNC    GLOBAL DEFAULT    8 _UTF2_init
   705: 00050e40     0 FUNC    WEAK   DEFAULT    8 _rtprio
   706: 000c7f90    44 FUNC    WEAK   DEFAULT    8 pthread_rwlock_d[...]
   707: 00095d34     0 FUNC    WEAK   DEFAULT    8 _getsockname
   708: 0005cee0   116 FUNC    GLOBAL DEFAULT    8 cgetmatch
   709: 000d2234     4 OBJECT  GLOBAL DEFAULT   10 sys_nerr
   710: 00050260     0 FUNC    WEAK   DEFAULT    8 __setugid
   711: 00081780   135 FUNC    GLOBAL DEFAULT    8 __rpc_fixup_addr
   712: 00073390    50 FUNC    GLOBAL DEFAULT    8 xdr_keystatus
   713: 000ebed8     4 OBJECT  GLOBAL DEFAULT   18 _nsyyvs
   714: 0008c67c     0 FUNC    WEAK   DEFAULT    8 recvfrom
   715: 000dd18c     4 OBJECT  GLOBAL DEFAULT   18 clntraw_lock
   716: 000c54a0    88 FUNC    GLOBAL DEFAULT    8 __hi0bits_D2A
   717: 0005f7bc     0 FUNC    GLOBAL DEFAULT    8 __sys_readlink
   718: 0007e740    91 FUNC    GLOBAL DEFAULT    8 __slbexpand
   719: 000893a0   171 FUNC    GLOBAL DEFAULT    8 _get_next_token
   720: 000d4168    20 OBJECT  GLOBAL DEFAULT   11 h_errlist
   721: 000ebedc     4 OBJECT  GLOBAL DEFAULT   18 _nsyydebug
   722: 000455a0    86 FUNC    WEAK   DEFAULT    8 sem_wait
   723: 00050260     0 FUNC    GLOBAL DEFAULT    8 __sys___setugid
   724: 000c8c00    51 FUNC    WEAK   DEFAULT    8 tcdrain
   725: 0006e640   135 FUNC    GLOBAL DEFAULT    8 svcerr_decode
